No.,Time,Source,Destination,Protocol,Length,Info,TTL,Flags,DSCP,LEN
727,38.01355195,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331043 Ack=129646 Win=207104 Len=0 TSval=2478429778 TSecr=1158818117,121,0x0,0x00,52
728,38.08332541,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
729,38.08332573,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
730,38.08332575,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
731,38.08338273,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=129646 Ack=331115 Win=431872 Len=0 TSval=1158818196 TSecr=2478429848,64,0x2,0x00,52
732,38.08346323,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=129646 Ack=331146 Win=431872 Len=0 TSval=1158818196 TSecr=2478429849,64,0x2,0x00,52
733,38.08350898,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=129646 Ack=331185 Win=431872 Len=0 TSval=1158818196 TSecr=2478429849,64,0x2,0x00,52
734,38.08379687,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
735,38.09130046,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331185 Ack=129685 Win=209664 Len=0 TSval=2478429856 TSecr=1158818196,121,0x0,0x00,52
736,48.00271391,192.168.1.94,142.250.75.110,TLSv1.3,2866,,64,0x2,0x00,2852
737,48.00284259,192.168.1.94,142.250.75.110,TLSv1.3,191,Continuation Data,64,0x2,0x00,177
738,48.01117666,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 735#1] 443  >  60366 [ACK] Seq=331185 Ack=129685 Win=209664 Len=0 TSval=2478439776 TSecr=1158818196 SLE=131085 SRE=132485,121,0x0,0x00,64
739,48.01117733,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331185 Ack=132485 Win=207360 Len=0 TSval=2478439776 TSecr=1158828115,121,0x0,0x00,52
740,48.01117738,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331185 Ack=132610 Win=208384 Len=0 TSval=2478439776 TSecr=1158828115,121,0x0,0x00,52
